age,hours_per_week,marital_status,relationship,education,occupation,capital_net,income
27,40,never_married,not_in_family,bachelors,prof_specialty,0,no
23,40,never_married,own_child,bachelors,adm_clerical,0,no
37,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
65,48,married_civ_spouse,husband,hs_grad,farming_fishing,0,no
43,40,married_civ_spouse,husband,masters,prof_specialty,0,yes
45,44,never_married,not_in_family,hs_grad,adm_clerical,0,no
24,40,never_married,not_in_family,bachelors,exec_managerial,0,no
24,42,never_married,not_in_family,some_college,machine_op_inspct,0,no
24,35,never_married,own_child,hs_grad,adm_clerical,0,no
34,40,married_civ_spouse,husband,some_college,machine_op_inspct,0,no
50,39,married_civ_spouse,wife,hs_grad,other_service,0,no
36,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
39,60,married_civ_spouse,husband,bachelors,sales,0,no
44,38,married_civ_spouse,husband,7th-8th,craft_repair,0,no
45,40,married_civ_spouse,husband,hs_grad,other_service,0,no
32,40,never_married,own_child,11th,protective_serv,0,no
47,40,married_civ_spouse,husband,masters,exec_managerial,0,yes
50,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
32,40,married_civ_spouse,husband,assoc_voc,other_service,0,no
19,40,never_married,own_child,hs_grad,handlers_cleaners,0,no
28,50,divorced,other_relative,hs_grad,sales,0,no
39,40,never_married,not_in_family,masters,prof_specialty,0,yes
25,40,never_married,not_in_family,some_college,machine_op_inspct,0,no
51,32,divorced,not_in_family,some_college,sales,0,no
39,28,married_civ_spouse,wife,bachelors,adm_clerical,0,no
31,40,divorced,own_child,bachelors,handlers_cleaners,0,no
73,35,divorced,not_in_family,hs_grad,exec_managerial,0,no
41,40,divorced,not_in_family,hs_grad,craft_repair,0,no
20,40,never_married,own_child,hs_grad,transport_moving,0,no
27,30,never_married,not_in_family,assoc_acdm,other_service,0,no
24,35,never_married,not_in_family,bachelors,prof_specialty,0,no
20,40,married_civ_spouse,husband,some_college,craft_repair,0,no
39,40,never_married,own_child,assoc_voc,machine_op_inspct,0,no
27,28,never_married,not_in_family,bachelors,handlers_cleaners,0,no
33,60,married_civ_spouse,husband,11th,sales,0,no
33,40,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,no
36,40,married_civ_spouse,husband,9th,craft_repair,0,no
55,36,married_civ_spouse,husband,some_college,exec_managerial,0,no
19,40,never_married,own_child,some_college,machine_op_inspct,0,no
35,60,never_married,not_in_family,hs_grad,exec_managerial,0,no
34,40,never_married,other_relative,5th-6th,machine_op_inspct,0,no
62,35,divorced,not_in_family,prof_school,prof_specialty,0,no
33,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
36,40,married_civ_spouse,husband,some_college,tech_support,0,no
41,33,divorced,unmarried,bachelors,adm_clerical,0,no
39,60,married_civ_spouse,husband,hs_grad,craft_repair,0,no
20,36,never_married,own_child,assoc_voc,adm_clerical,0,no
27,40,never_married,own_child,hs_grad,machine_op_inspct,0,no
66,38,widowed,unmarried,10th,other_service,0,no
21,40,never_married,other_relative,hs_grad,transport_moving,0,no
34,40,divorced,own_child,some_college,adm_clerical,0,no
63,50,never_married,not_in_family,5th-6th,priv_house_serv,0,no
20,40,never_married,unmarried,hs_grad,craft_repair,0,no
31,40,separated,not_in_family,hs_grad,tech_support,0,no
64,45,married_civ_spouse,husband,1st-4th,farming_fishing,0,no
32,40,never_married,not_in_family,bachelors,exec_managerial,0,no
30,50,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
53,50,married_civ_spouse,husband,some_college,exec_managerial,0,no
50,40,widowed,not_in_family,hs_grad,adm_clerical,0,no
36,40,married_civ_spouse,husband,bachelors,exec_managerial,0,no
41,40,married_civ_spouse,husband,11th,exec_managerial,0,no
55,35,never_married,not_in_family,bachelors,exec_managerial,0,no
24,37,never_married,own_child,bachelors,prof_specialty,0,no
60,40,divorced,other_relative,some_college,adm_clerical,0,no
54,40,married_civ_spouse,husband,10th,other_service,0,no
27,60,married_civ_spouse,husband,hs_grad,craft_repair,0,no
30,30,married_civ_spouse,wife,masters,prof_specialty,0,no
54,45,widowed,not_in_family,hs_grad,transport_moving,0,no
52,60,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
55,50,married_civ_spouse,husband,7th-8th,transport_moving,0,no
35,50,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
37,40,divorced,not_in_family,bachelors,exec_managerial,0,yes
22,40,never_married,own_child,some_college,adm_clerical,0,no
45,45,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
38,60,married_civ_spouse,husband,bachelors,farming_fishing,0,no
48,40,married_civ_spouse,husband,bachelors,prof_specialty,0,no
35,40,married_civ_spouse,husband,assoc_voc,other_service,0,no
21,50,married_civ_spouse,other_relative,assoc_voc,craft_repair,0,no
37,60,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
26,35,divorced,own_child,10th,machine_op_inspct,0,no
48,50,married_civ_spouse,husband,bachelors,craft_repair,0,no
52,40,married_civ_spouse,husband,some_college,craft_repair,0,no
32,40,married_civ_spouse,husband,bachelors,farming_fishing,0,yes
39,60,married_civ_spouse,husband,bachelors,other_service,0,no
51,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
54,50,married_civ_spouse,husband,bachelors,sales,0,no
43,40,separated,unmarried,hs_grad,adm_clerical,0,no
32,40,never_married,own_child,some_college,adm_clerical,0,no
31,35,married_civ_spouse,husband,masters,prof_specialty,0,yes
26,60,never_married,other_relative,some_college,adm_clerical,0,no
35,40,never_married,not_in_family,hs_grad,craft_repair,0,no
73,54,married_civ_spouse,husband,5th-6th,exec_managerial,0,yes
25,40,never_married,not_in_family,bachelors,sales,0,no
32,37,separated,own_child,hs_grad,other_service,0,no
28,40,married_civ_spouse,husband,bachelors,prof_specialty,0,no
41,30,never_married,not_in_family,masters,sales,0,no
53,48,married_civ_spouse,husband,hs_grad,craft_repair,0,no
49,35,separated,unmarried,hs_grad,adm_clerical,0,no
55,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
44,45,married_civ_spouse,husband,hs_grad,craft_repair,0,no
41,45,married_civ_spouse,husband,masters,exec_managerial,0,yes
23,40,married_civ_spouse,husband,hs_grad,sales,0,yes
37,40,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
33,40,never_married,unmarried,some_college,other_service,0,no
44,40,never_married,own_child,hs_grad,craft_repair,0,yes
36,40,married_civ_spouse,husband,11th,exec_managerial,0,no
23,40,never_married,unmarried,hs_grad,other_service,0,no
26,40,divorced,own_child,hs_grad,exec_managerial,0,no
32,40,never_married,not_in_family,5th-6th,other_service,0,no
31,40,married_civ_spouse,husband,some_college,handlers_cleaners,0,yes
49,50,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
59,40,divorced,not_in_family,hs_grad,other_service,0,no
38,28,separated,unmarried,hs_grad,machine_op_inspct,0,no
50,55,married_civ_spouse,husband,some_college,sales,0,no
22,35,never_married,own_child,some_college,machine_op_inspct,0,no
54,40,married_civ_spouse,wife,hs_grad,machine_op_inspct,0,yes
37,40,never_married,not_in_family,hs_grad,transport_moving,0,no
31,60,widowed,unmarried,bachelors,adm_clerical,0,no
67,40,married_civ_spouse,husband,bachelors,exec_managerial,0,no
43,40,separated,other_relative,11th,transport_moving,0,no
21,40,never_married,other_relative,some_college,exec_managerial,0,no
30,40,never_married,not_in_family,hs_grad,adm_clerical,0,no
32,50,married_civ_spouse,husband,some_college,protective_serv,0,no
36,40,never_married,own_child,assoc_voc,craft_repair,0,no
33,40,never_married,not_in_family,bachelors,adm_clerical,0,no
37,56,married_civ_spouse,husband,hs_grad,craft_repair,0,no
18,30,never_married,own_child,some_college,other_service,0,no
26,40,never_married,not_in_family,some_college,sales,0,no
51,40,married_civ_spouse,husband,7th-8th,prof_specialty,0,no
39,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
18,30,never_married,not_in_family,hs_grad,other_service,0,no
31,40,married_civ_spouse,husband,some_college,farming_fishing,0,no
38,38,married_civ_spouse,husband,some_college,machine_op_inspct,0,no
21,35,never_married,not_in_family,assoc_acdm,sales,0,no
33,40,separated,not_in_family,hs_grad,handlers_cleaners,0,no
39,40,divorced,unmarried,some_college,craft_repair,0,no
31,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
49,60,married_civ_spouse,husband,hs_grad,farming_fishing,0,no
41,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
55,40,divorced,not_in_family,some_college,machine_op_inspct,0,no
52,37,divorced,not_in_family,some_college,adm_clerical,0,no
42,40,divorced,not_in_family,bachelors,prof_specialty,0,no
24,30,never_married,own_child,some_college,adm_clerical,0,no
42,52,married_spouse_absent,not_in_family,hs_grad,adm_clerical,0,no
35,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
54,42,divorced,not_in_family,masters,exec_managerial,0,yes
24,40,never_married,other_relative,5th-6th,handlers_cleaners,0,no
59,40,widowed,unmarried,hs_grad,tech_support,0,no
30,40,never_married,unmarried,11th,farming_fishing,0,no
57,40,married_civ_spouse,wife,bachelors,exec_managerial,0,yes
32,40,never_married,unmarried,hs_grad,other_service,0,no
60,40,married_civ_spouse,husband,bachelors,prof_specialty,0,no
51,40,divorced,unmarried,hs_grad,prof_specialty,0,no
33,40,married_civ_spouse,husband,11th,craft_repair,0,no
19,40,never_married,unmarried,10th,sales,0,no
32,40,married_civ_spouse,husband,hs_grad,sales,0,no
51,40,married_civ_spouse,husband,bachelors,transport_moving,0,yes
35,50,married_civ_spouse,husband,masters,exec_managerial,0,yes
46,55,divorced,not_in_family,hs_grad,craft_repair,0,no
37,45,divorced,unmarried,hs_grad,sales,0,no
63,32,married_civ_spouse,husband,9th,handlers_cleaners,0,no
24,40,never_married,own_child,hs_grad,adm_clerical,0,no
65,29,married_civ_spouse,husband,11th,other_service,0,no
43,32,never_married,not_in_family,assoc_acdm,prof_specialty,0,yes
47,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
41,40,never_married,unmarried,hs_grad,exec_managerial,0,no
47,35,separated,not_in_family,some_college,other_service,0,no
59,40,married_civ_spouse,husband,prof_school,exec_managerial,0,yes
28,40,never_married,unmarried,10th,machine_op_inspct,0,no
31,40,divorced,unmarried,hs_grad,sales,0,no
49,40,divorced,not_in_family,hs_grad,handlers_cleaners,0,no
33,40,never_married,not_in_family,12th,transport_moving,0,no
40,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
42,52,married_civ_spouse,husband,some_college,craft_repair,0,no
38,52,divorced,own_child,assoc_voc,adm_clerical,0,no
20,40,never_married,not_in_family,some_college,adm_clerical,0,no
52,55,separated,other_relative,some_college,sales,0,no
22,40,married_civ_spouse,husband,some_college,protective_serv,0,no
24,35,married_civ_spouse,husband,bachelors,farming_fishing,0,yes
39,40,divorced,unmarried,hs_grad,machine_op_inspct,0,no
37,30,married_civ_spouse,husband,some_college,craft_repair,0,no
21,40,never_married,not_in_family,hs_grad,other_service,0,no
54,45,married_civ_spouse,husband,masters,prof_specialty,0,yes
40,50,married_civ_spouse,husband,bachelors,exec_managerial,0,no
41,40,divorced,not_in_family,11th,other_service,0,no
32,40,divorced,not_in_family,assoc_voc,adm_clerical,0,no
26,40,divorced,not_in_family,hs_grad,adm_clerical,0,no
50,40,married_civ_spouse,husband,bachelors,craft_repair,0,yes
44,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
44,40,divorced,not_in_family,12th,other_service,0,no
37,50,married_civ_spouse,husband,some_college,transport_moving,0,yes
33,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
34,37,married_spouse_absent,not_in_family,hs_grad,other_service,0,no
56,60,married_civ_spouse,husband,masters,prof_specialty,0,yes
35,48,married_civ_spouse,husband,bachelors,tech_support,0,no
47,60,married_spouse_absent,not_in_family,some_college,exec_managerial,0,no
56,40,divorced,unmarried,some_college,sales,0,no
29,40,never_married,own_child,masters,prof_specialty,0,no
20,40,never_married,other_relative,some_college,sales,0,no
24,50,never_married,not_in_family,bachelors,tech_support,0,no
33,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
42,45,married_civ_spouse,husband,10th,sales,0,no
32,40,never_married,own_child,hs_grad,machine_op_inspct,0,no
32,50,married_civ_spouse,husband,hs_grad,craft_repair,0,no
28,40,married_civ_spouse,husband,some_college,protective_serv,0,yes
51,55,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
41,30,never_married,own_child,hs_grad,other_service,0,no
37,50,married_spouse_absent,unmarried,assoc_acdm,other_service,0,no
23,40,married_civ_spouse,wife,hs_grad,other_service,0,no
40,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
47,40,married_civ_spouse,husband,10th,machine_op_inspct,0,no
46,50,married_civ_spouse,husband,hs_grad,exec_managerial,0,no
24,40,never_married,not_in_family,bachelors,sales,0,no
40,28,divorced,unmarried,hs_grad,machine_op_inspct,0,no
30,60,married_civ_spouse,own_child,hs_grad,machine_op_inspct,0,no
41,52,widowed,not_in_family,prof_school,prof_specialty,0,yes
37,45,married_civ_spouse,wife,bachelors,adm_clerical,0,yes
49,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
41,50,married_civ_spouse,wife,bachelors,exec_managerial,0,yes
52,35,married_civ_spouse,husband,assoc_voc,exec_managerial,0,no
23,50,never_married,not_in_family,some_college,sales,0,no
44,45,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
31,33,divorced,unmarried,hs_grad,prof_specialty,0,no
53,40,divorced,unmarried,bachelors,adm_clerical,0,no
62,50,married_civ_spouse,husband,hs_grad,exec_managerial,0,no
30,40,never_married,not_in_family,bachelors,prof_specialty,0,no
48,40,married_civ_spouse,wife,hs_grad,adm_clerical,0,yes
36,40,never_married,not_in_family,bachelors,prof_specialty,0,yes
32,33,divorced,not_in_family,11th,other_service,0,no
22,28,never_married,own_child,some_college,priv_house_serv,0,no
17,40,never_married,own_child,11th,other_service,0,no
19,40,never_married,not_in_family,hs_grad,prof_specialty,0,no
26,40,never_married,not_in_family,hs_grad,adm_clerical,0,no
20,40,never_married,own_child,some_college,adm_clerical,0,no
56,35,married_civ_spouse,husband,some_college,exec_managerial,0,yes
23,40,never_married,own_child,some_college,adm_clerical,0,no
31,40,separated,not_in_family,hs_grad,handlers_cleaners,0,no
27,60,married_civ_spouse,husband,prof_school,prof_specialty,0,no
37,50,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
31,60,never_married,not_in_family,hs_grad,machine_op_inspct,0,no
33,40,separated,not_in_family,bachelors,prof_specialty,0,no
64,40,married_civ_spouse,husband,preschool,handlers_cleaners,0,no
32,40,divorced,not_in_family,hs_grad,other_service,0,no
37,40,married_civ_spouse,husband,some_college,craft_repair,0,no
25,40,married_civ_spouse,husband,11th,transport_moving,0,no
54,40,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,yes
45,40,never_married,not_in_family,doctorate,prof_specialty,0,yes
30,40,never_married,not_in_family,some_college,craft_repair,0,no
39,40,married_civ_spouse,other_relative,hs_grad,protective_serv,0,no
57,40,never_married,not_in_family,10th,other_service,0,no
23,40,married_civ_spouse,husband,hs_grad,farming_fishing,0,no
49,40,married_civ_spouse,other_relative,hs_grad,other_service,0,no
41,43,never_married,not_in_family,bachelors,tech_support,0,no
44,45,married_civ_spouse,husband,assoc_voc,tech_support,0,no
34,45,married_civ_spouse,husband,bachelors,craft_repair,0,yes
32,45,never_married,not_in_family,bachelors,exec_managerial,0,no
27,50,married_civ_spouse,husband,hs_grad,tech_support,0,yes
67,40,married_civ_spouse,husband,12th,machine_op_inspct,0,no
36,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
24,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
44,38,divorced,unmarried,hs_grad,adm_clerical,0,no
23,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
31,40,never_married,not_in_family,assoc_voc,tech_support,0,no
21,40,married_civ_spouse,own_child,some_college,protective_serv,0,no
61,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
42,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
27,37,never_married,own_child,assoc_acdm,prof_specialty,0,no
47,40,divorced,not_in_family,hs_grad,handlers_cleaners,0,no
22,35,never_married,not_in_family,assoc_acdm,exec_managerial,0,no
56,40,married_civ_spouse,husband,hs_grad,tech_support,0,no
20,40,married_civ_spouse,other_relative,hs_grad,other_service,0,no
30,40,never_married,not_in_family,some_college,sales,0,no
50,55,married_civ_spouse,husband,masters,exec_managerial,0,yes
38,46,never_married,not_in_family,some_college,other_service,0,no
62,30,married_civ_spouse,husband,12th,exec_managerial,0,no
36,40,divorced,not_in_family,masters,tech_support,0,yes
47,35,married_civ_spouse,husband,10th,craft_repair,0,no
25,40,never_married,not_in_family,hs_grad,tech_support,0,no
26,40,married_civ_spouse,husband,some_college,transport_moving,0,no
37,40,married_civ_spouse,husband,11th,farming_fishing,0,no
52,40,married_civ_spouse,husband,11th,transport_moving,0,no
19,40,never_married,own_child,hs_grad,protective_serv,0,no
37,40,separated,unmarried,11th,sales,0,no
45,40,divorced,unmarried,some_college,prof_specialty,0,no
